,Paquetes,Tiempo de misión,Hora,Estado de la misión,Servo,Latitud,Longitud,Temperatura,Presión,Altitud,Aceleración en X,Aceleración en Y,Aceleración en Z,Giro X,Giro Y,Giro Z,Ángulo X,Ángulo Y,Ángulo Z,Brujula,Bateria,CO2,Humedad,Velocidad
1353,31969,389.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.7,78152.0,4.21,2.845,0.196,-9.712,-26.77,34.35,-18.86,211.61,-134.0,2222.09,191.79,70.0,811.0,21.72,-0.31
1354,31970,389.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.7,78152.0,4.21,2.845,0.196,-9.712,-63.33,-1.33,-41.75,203.25,-134.75,2216.91,193.54,70.0,811.0,21.72,-0.31
1355,31971,389.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.7,78152.0,4.21,2.845,0.196,-9.712,-63.33,-1.33,-41.75,203.25,-134.75,2216.91,193.54,70.0,811.0,21.72,-0.31
1356,31972,389.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.7,78152.0,4.21,2.845,0.196,-9.712,-63.33,-1.33,-41.75,203.25,-134.75,2216.91,193.54,74.0,811.0,21.72,-0.31
1357,31973,389.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.7,78147.0,3.59,2.747,0.196,-9.516,-63.33,-1.33,-41.75,203.25,-134.75,2216.91,193.54,74.0,811.0,21.72,-0.31
1358,31974,389.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.7,78147.0,3.59,2.747,0.196,-9.516,-45.26,-32.46,-32.86,197.24,-139.27,2212.83,197.15,74.0,811.0,21.72,-0.31
1359,31975,389.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.7,78147.0,3.59,2.747,0.196,-9.516,-45.26,-32.46,-32.86,197.24,-139.27,2212.83,197.15,74.0,811.0,21.56,-0.31
1360,31976,389.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.7,78147.0,3.59,2.747,0.196,-9.516,-45.26,-32.46,-32.86,197.24,-139.27,2212.83,197.15,71.0,811.0,21.56,-0.31
1361,31977,389.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.7,78151.0,3.18,2.747,0.294,-9.516,-45.26,-32.46,-32.86,197.24,-139.27,2212.83,197.15,71.0,811.0,21.56,-0.31
1362,31978,389.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.7,78151.0,3.18,2.747,0.294,-9.516,33.92,-25.1,16.42,202.47,-143.91,2215.61,197.33,71.0,811.0,21.56,-0.31
1363,31979,389.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.7,78151.0,3.18,2.747,0.294,-9.516,33.92,-25.1,16.42,202.47,-143.91,2215.61,197.33,71.0,663.0,21.56,-0.31
1364,31980,390.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.7,78151.0,3.18,2.747,0.294,-9.516,33.92,-25.1,16.42,202.47,-143.91,2215.61,197.33,72.0,663.0,21.56,-0.31
1365,31981,390.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.7,78154.0,4.11,2.747,0.294,-9.712,33.92,-25.1,16.42,202.47,-143.91,2215.61,197.33,72.0,663.0,21.56,-0.72
1366,31982,390.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.7,78154.0,4.11,2.747,0.294,-9.712,67.51,11.11,39.61,211.03,-142.82,2221.04,193.82,72.0,663.0,21.56,0.62
1367,31983,390.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.7,78154.0,4.11,2.747,0.294,-9.712,67.51,11.11,39.61,211.03,-142.82,2221.04,193.82,72.0,663.0,21.56,0.62
1368,31984,390.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.7,78154.0,4.11,2.747,0.294,-9.712,67.51,11.11,39.61,211.03,-142.82,2221.04,193.82,73.0,663.0,21.56,0.62
1369,31985,390.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.7,78142.0,4.21,2.845,0.294,-9.712,67.51,11.11,39.61,211.03,-142.82,2221.04,193.82,73.0,663.0,21.56,0.62
1370,31986,390.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.7,78142.0,4.21,2.845,0.294,-9.712,46.84,36.53,29.87,216.19,-138.68,2224.83,190.86,73.0,663.0,21.56,0.51
1371,31987,390.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.7,78142.0,4.21,2.845,0.294,-9.712,46.84,36.53,29.87,216.19,-138.68,2224.83,190.86,73.0,663.0,21.56,0.51
1372,31988,390.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.7,78142.0,4.21,2.845,0.294,-9.712,46.84,36.53,29.87,216.19,-138.68,2224.83,190.86,76.0,663.0,21.56,0.51
1373,31989,390.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.7,78150.0,4.01,2.845,0.294,-9.712,46.84,36.53,29.87,216.19,-138.68,2224.83,190.86,76.0,663.0,21.56,0.51
1374,31990,390.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.7,78150.0,4.01,2.845,0.294,-9.712,-13.0,37.66,-3.29,213.84,-134.6,2224.42,190.66,76.0,663.0,21.56,-0.2
1375,31991,390.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.7,78150.0,4.01,2.845,0.294,-9.712,-13.0,37.66,-3.29,213.84,-134.6,2224.42,190.66,76.0,663.0,21.47,-0.2
1376,31992,390.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.7,78150.0,4.01,2.845,0.294,-9.712,-13.0,37.66,-3.29,213.84,-134.6,2224.42,190.66,77.0,663.0,21.47,-0.2
1377,31993,390.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.7,78150.0,4.11,2.845,0.294,-9.712,-13.0,37.66,-3.29,213.84,-134.6,2224.42,190.66,77.0,663.0,21.47,-0.2
1378,31994,390.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.7,78150.0,4.11,2.845,0.294,-9.712,-62.71,-2.44,-33.87,202.91,-135.57,2218.8,193.63,77.0,663.0,21.47,0.52
1379,31995,390.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.7,78150.0,4.11,2.845,0.294,-9.712,-62.71,-2.44,-33.87,202.91,-135.57,2218.8,193.63,77.0,663.0,21.47,0.52
1380,31996,390.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.7,78150.0,4.11,2.845,0.294,-9.712,-62.71,-2.44,-33.87,202.91,-135.57,2218.8,193.63,76.0,663.0,21.47,0.52
1381,31997,390.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.7,78152.0,3.7,2.747,0.294,-9.614,-62.71,-2.44,-33.87,202.91,-135.57,2218.8,193.63,76.0,663.0,21.47,0.52
1382,31998,390.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.7,78152.0,3.7,2.747,0.294,-9.614,-39.64,-31.8,-22.94,197.58,-139.99,2215.95,196.76,76.0,663.0,21.47,0.52
1383,31999,390.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.7,78152.0,3.7,2.747,0.294,-9.614,-39.64,-31.8,-22.94,197.58,-139.99,2215.95,196.76,76.0,663.0,21.47,0.52
1384,32000,390.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.7,78152.0,3.7,2.747,0.294,-9.614,-39.64,-31.8,-22.94,197.58,-139.99,2215.95,196.76,76.0,663.0,21.47,0.52
1385,32001,390.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.7,78145.0,4.01,2.649,0.294,-9.516,-39.64,-31.8,-22.94,197.58,-139.99,2215.95,196.76,76.0,663.0,21.47,0.52
1386,32002,390.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.7,78145.0,4.01,2.649,0.294,-9.516,18.47,-31.66,11.0,199.48,-144.41,2217.35,197.0,76.0,663.0,21.47,0.52
1387,32003,390.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.7,78145.0,4.01,2.649,0.294,-9.516,18.47,-31.66,11.0,199.48,-144.41,2217.35,197.0,76.0,663.0,21.47,0.52
1388,32004,390.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.7,78145.0,4.01,2.649,0.294,-9.516,18.47,-31.66,11.0,199.48,-144.41,2217.35,197.0,74.0,663.0,21.47,0.52
1389,32005,390.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.8,78151.0,4.11,2.747,0.294,-9.81,18.47,-31.66,11.0,199.48,-144.41,2217.35,197.0,74.0,663.0,21.47,0.52
1390,32006,390.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.8,78151.0,4.11,2.747,0.294,-9.81,64.0,5.62,39.84,209.45,-143.88,2223.97,192.64,74.0,663.0,21.47,0.52
1391,32007,390.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.8,78151.0,4.11,2.747,0.294,-9.81,64.0,5.62,39.84,209.45,-143.88,2223.97,192.64,74.0,663.0,21.57,0.52
1392,32008,391.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.8,78151.0,4.11,2.747,0.294,-9.81,64.0,5.62,39.84,209.45,-143.88,2223.97,192.64,75.0,663.0,21.57,0.52
1393,32009,391.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.8,78154.0,3.39,2.747,0.294,-9.81,64.0,5.62,39.84,209.45,-143.88,2223.97,192.64,75.0,663.0,21.57,-0.1
1394,32010,391.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.8,78154.0,3.39,2.747,0.294,-9.81,27.63,37.86,22.31,213.3,-138.12,2227.67,190.07,75.0,663.0,21.57,-0.62
1395,32011,391.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.8,78154.0,3.39,2.747,0.294,-9.81,27.63,37.86,22.31,213.3,-138.12,2227.67,190.07,75.0,678.0,21.57,-0.62
1396,32012,391.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.8,78154.0,3.39,2.747,0.294,-9.81,27.63,37.86,22.31,213.3,-138.12,2227.67,190.07,74.0,678.0,21.57,-0.62
1397,32013,391.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.8,78153.0,4.21,2.747,0.294,-9.81,27.63,37.86,22.31,213.3,-138.12,2227.67,190.07,74.0,678.0,21.57,-0.62
1398,32014,391.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.8,78153.0,4.21,2.747,0.294,-9.81,-34.66,31.33,-13.15,207.93,-134.43,2225.87,189.84,74.0,678.0,21.57,0.1
1399,32015,391.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.8,78153.0,4.21,2.747,0.294,-9.81,-34.66,31.33,-13.15,207.93,-134.43,2225.87,189.84,74.0,678.0,21.57,0.1
1400,32016,391.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.8,78153.0,4.21,2.747,0.294,-9.81,-34.66,31.33,-13.15,207.93,-134.43,2225.87,189.84,76.0,678.0,21.57,0.1
1401,32017,391.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.8,78152.0,4.52,2.747,0.294,-9.712,-34.66,31.33,-13.15,207.93,-134.43,2225.87,189.84,76.0,678.0,21.57,0.1
1402,32018,391.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.8,78152.0,4.52,2.747,0.294,-9.712,-59.94,0.46,-30.13,200.04,-134.95,2222.13,192.85,76.0,678.0,21.57,0.82
1403,32019,391.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.8,78152.0,4.52,2.747,0.294,-9.712,-59.94,0.46,-30.13,200.04,-134.95,2222.13,192.85,76.0,678.0,21.57,0.82
1404,32020,391.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.8,78152.0,4.52,2.747,0.294,-9.712,-59.94,0.46,-30.13,200.04,-134.95,2222.13,192.85,76.0,678.0,21.57,0.82
1405,32021,391.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.8,78149.0,3.7,2.649,0.294,-9.614,-59.94,0.46,-30.13,200.04,-134.95,2222.13,192.85,76.0,678.0,21.57,0.82
1406,32022,391.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.8,78149.0,3.7,2.649,0.294,-9.614,-32.98,-28.31,-19.44,195.49,-139.05,2219.66,195.75,76.0,678.0,21.57,-0.31
1407,32023,391.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.8,78149.0,3.7,2.649,0.294,-9.614,-32.98,-28.31,-19.44,195.49,-139.05,2219.66,195.75,76.0,678.0,21.72,-0.31
1408,32024,391.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.8,78149.0,3.7,2.649,0.294,-9.614,-32.98,-28.31,-19.44,195.49,-139.05,2219.66,195.75,76.0,678.0,21.72,-0.31
1409,32025,391.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.8,78154.0,2.57,2.649,0.294,-9.516,-32.98,-28.31,-19.44,195.49,-139.05,2219.66,195.75,76.0,678.0,21.72,-0.31
1410,32026,391.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.8,78154.0,2.57,2.649,0.294,-9.516,41.4,-23.92,20.53,201.98,-143.51,2223.13,194.84,76.0,678.0,21.72,-1.54
1411,32027,391.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.8,78154.0,2.57,2.649,0.294,-9.516,41.4,-23.92,20.53,201.98,-143.51,2223.13,194.84,76.0,678.0,21.72,-1.54
1412,32028,391.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.8,78154.0,2.57,2.649,0.294,-9.516,41.4,-23.92,20.53,201.98,-143.51,2223.13,194.84,76.0,678.0,21.72,-1.54
1413,32029,391.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.8,78153.0,3.39,2.747,0.294,-9.614,41.4,-23.92,20.53,201.98,-143.51,2223.13,194.84,76.0,678.0,21.72,-1.54
1414,32030,391.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.8,78153.0,3.39,2.747,0.294,-9.614,63.05,5.28,33.66,209.53,-143.24,2227.51,191.68,76.0,678.0,21.72,-1.54
1415,32031,391.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.8,78153.0,3.39,2.747,0.294,-9.614,63.05,5.28,33.66,209.53,-143.24,2227.51,191.68,76.0,678.0,21.72,-1.54
1416,32032,391.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.8,78153.0,3.39,2.747,0.294,-9.614,63.05,5.28,33.66,209.53,-143.24,2227.51,191.68,77.0,678.0,21.72,-1.54
1417,32033,391.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.8,78154.0,3.18,2.747,0.392,-9.81,63.05,5.28,33.66,209.53,-143.24,2227.51,191.68,77.0,678.0,21.72,-1.54
1418,32034,391.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.8,78154.0,3.18,2.747,0.392,-9.81,37.69,30.26,21.08,213.46,-139.97,2230.12,189.24,77.0,678.0,21.72,-1.54
1419,32035,391.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.8,78154.0,3.18,2.747,0.392,-9.81,37.69,30.26,21.08,213.46,-139.97,2230.12,189.24,77.0,678.0,21.72,-1.54
1420,32036,391.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.8,78154.0,3.18,2.747,0.392,-9.81,37.69,30.26,21.08,213.46,-139.97,2230.12,189.24,75.0,678.0,21.72,-1.54
1421,32037,391.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.8,78157.0,3.9,2.747,0.294,-9.81,37.69,30.26,21.08,213.46,-139.97,2230.12,189.24,75.0,678.0,21.72,-1.54
1422,32038,391.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.8,78157.0,3.9,2.747,0.294,-9.81,-18.34,35.74,-9.63,210.52,-136.1,2228.93,190.07,75.0,678.0,21.72,-1.54
1423,32039,391.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.8,78157.0,3.9,2.747,0.294,-9.81,-18.34,35.74,-9.63,210.52,-136.1,2228.93,190.07,75.0,678.0,21.74,-1.54
1424,32040,392.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.8,78157.0,3.9,2.747,0.294,-9.81,-18.34,35.74,-9.63,210.52,-136.1,2228.93,190.07,76.0,678.0,21.74,-1.54
1425,32041,392.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.8,78155.0,4.11,2.747,0.294,-9.712,-18.34,35.74,-9.63,210.52,-136.1,2228.93,190.07,76.0,678.0,21.74,-0.62
1426,32042,392.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.8,78155.0,4.11,2.747,0.294,-9.712,-55.79,2.69,-32.94,200.79,-136.22,2223.46,193.0,76.0,678.0,21.74,0.41
1427,32043,392.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.8,78155.0,4.11,2.747,0.294,-9.712,-55.79,2.69,-32.94,200.79,-136.22,2223.46,193.0,76.0,689.0,21.74,0.41
1428,32044,392.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.8,78155.0,4.11,2.747,0.294,-9.712,-55.79,2.69,-32.94,200.79,-136.22,2223.46,193.0,74.0,689.0,21.74,0.41
1429,32045,392.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.8,78147.0,3.39,2.747,0.294,-9.516,-55.79,2.69,-32.94,200.79,-136.22,2223.46,193.0,74.0,689.0,21.74,0.41
1430,32046,392.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.8,78147.0,3.39,2.747,0.294,-9.516,-24.13,-26.0,-19.21,197.08,-140.26,2220.83,195.8,74.0,689.0,21.74,0.82
1431,32047,392.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.8,78147.0,3.39,2.747,0.294,-9.516,-24.13,-26.0,-19.21,197.08,-140.26,2220.83,195.8,74.0,689.0,21.74,0.82
1432,32048,392.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.8,78147.0,3.39,2.747,0.294,-9.516,-24.13,-26.0,-19.21,197.08,-140.26,2220.83,195.8,75.0,689.0,21.74,0.82
1433,32049,392.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.8,78148.0,4.01,2.649,0.294,-9.614,-24.13,-26.0,-19.21,197.08,-140.26,2220.83,195.8,75.0,689.0,21.74,0.82
1434,32050,392.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.8,78148.0,4.01,2.649,0.294,-9.614,29.57,-27.37,9.41,200.29,-144.06,2221.99,195.49,75.0,689.0,21.74,0.62
1435,32051,392.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.8,78148.0,4.01,2.649,0.294,-9.614,29.57,-27.37,9.41,200.29,-144.06,2221.99,195.49,75.0,689.0,21.74,0.62
1436,32052,392.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.8,78148.0,4.01,2.649,0.294,-9.614,29.57,-27.37,9.41,200.29,-144.06,2221.99,195.49,76.0,689.0,21.74,0.62
1437,32053,392.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.9,78153.0,3.29,2.747,0.294,-9.712,29.57,-27.37,9.41,200.29,-144.06,2221.99,195.49,76.0,689.0,21.74,0.62
1438,32054,392.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.9,78153.0,3.29,2.747,0.294,-9.712,62.45,-4.49,26.97,207.42,-145.0,2225.34,193.06,76.0,689.0,21.74,0.11
1439,32055,392.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.9,78153.0,3.29,2.747,0.294,-9.712,62.45,-4.49,26.97,207.42,-145.0,2225.34,193.06,76.0,689.0,21.77,0.11
1440,32056,392.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.9,78153.0,3.29,2.747,0.294,-9.712,62.45,-4.49,26.97,207.42,-145.0,2225.34,193.06,71.0,689.0,21.77,0.11
1441,32057,392.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.9,78153.0,3.49,2.747,0.294,-9.712,62.45,-4.49,26.97,207.42,-145.0,2225.34,193.06,71.0,689.0,21.77,0.11
1442,32058,392.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.9,78153.0,3.49,2.747,0.294,-9.712,32.27,29.34,12.86,212.17,-140.51,2227.51,190.11,71.0,689.0,21.77,-0.41
1443,32059,392.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.9,78153.0,3.49,2.747,0.294,-9.712,32.27,29.34,12.86,212.17,-140.51,2227.51,190.11,71.0,689.0,21.77,-0.41
1444,32060,392.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.9,78153.0,3.49,2.747,0.294,-9.712,32.27,29.34,12.86,212.17,-140.51,2227.51,190.11,75.0,689.0,21.77,-0.41
1445,32061,392.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.9,78154.0,3.29,2.747,0.294,-9.81,32.27,29.34,12.86,212.17,-140.51,2227.51,190.11,75.0,689.0,21.77,-0.41
1446,32062,392.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.9,78154.0,3.29,2.747,0.294,-9.81,-21.91,33.62,-16.89,208.82,-136.89,2225.42,190.43,75.0,689.0,21.77,-0.41
1447,32063,392.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.9,78154.0,3.29,2.747,0.294,-9.81,-21.91,33.62,-16.89,208.82,-136.89,2225.42,190.43,75.0,689.0,21.77,-0.41
1448,32064,392.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.9,78154.0,3.29,2.747,0.294,-9.81,-21.91,33.62,-16.89,208.82,-136.89,2225.42,190.43,74.0,689.0,21.77,-0.41
1449,32065,392.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.9,78152.0,4.01,2.845,0.294,-9.614,-21.91,33.62,-16.89,208.82,-136.89,2225.42,190.43,74.0,689.0,21.77,-0.41
1450,32066,392.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.9,78152.0,4.01,2.845,0.294,-9.614,-51.15,11.82,-35.03,201.98,-135.98,2221.07,192.97,74.0,689.0,21.77,-0.41
1451,32067,392.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.9,78152.0,4.01,2.845,0.294,-9.614,-51.15,11.82,-35.03,201.98,-135.98,2221.07,192.97,74.0,689.0,21.77,-0.41
1452,32068,392.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.9,78152.0,4.01,2.845,0.294,-9.614,-51.15,11.82,-35.03,201.98,-135.98,2221.07,192.97,72.0,689.0,21.77,-0.41
1453,32069,392.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.9,78154.0,4.11,2.649,0.294,-9.614,-51.15,11.82,-35.03,201.98,-135.98,2221.07,192.97,72.0,689.0,21.77,-0.41
1454,32070,392.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.9,78154.0,4.11,2.649,0.294,-9.614,-34.43,-17.77,-28.66,197.21,-138.75,2217.43,195.82,72.0,689.0,21.77,-0.41
1455,32071,392.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.9,78154.0,4.11,2.649,0.294,-9.614,-34.43,-17.77,-28.66,197.21,-138.75,2217.43,195.82,72.0,689.0,21.71,-0.41
1456,32072,393.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.9,78154.0,4.11,2.649,0.294,-9.614,-34.43,-17.77,-28.66,197.21,-138.75,2217.43,195.82,73.0,689.0,21.71,-0.41
1457,32073,393.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.9,78150.0,4.31,2.747,0.294,-9.516,-34.43,-17.77,-28.66,197.21,-138.75,2217.43,195.82,73.0,689.0,21.71,0.1
1458,32074,393.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.9,78150.0,4.31,2.747,0.294,-9.516,30.38,-24.96,8.77,201.76,-143.31,2218.89,196.12,73.0,689.0,21.71,1.02
1459,32075,393.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.9,78150.0,4.31,2.747,0.294,-9.516,30.38,-24.96,8.77,201.76,-143.31,2218.89,196.12,73.0,684.0,21.71,1.02
1460,32076,393.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.9,78150.0,4.31,2.747,0.294,-9.516,30.38,-24.96,8.77,201.76,-143.31,2218.89,196.12,71.0,684.0,21.71,1.02
1461,32077,393.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.9,78149.0,3.9,2.747,0.392,-9.81,30.38,-24.96,8.77,201.76,-143.31,2218.89,196.12,71.0,684.0,21.71,1.02
1462,32078,393.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.9,78149.0,3.9,2.747,0.392,-9.81,56.96,-1.11,26.19,208.91,-143.86,2222.48,193.89,71.0,684.0,21.71,0.41
1463,32079,393.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.9,78149.0,3.9,2.747,0.392,-9.81,56.96,-1.11,26.19,208.91,-143.86,2222.48,193.89,71.0,684.0,21.71,0.41
1464,32080,393.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.9,78149.0,3.9,2.747,0.392,-9.81,56.96,-1.11,26.19,208.91,-143.86,2222.48,193.89,73.0,684.0,21.71,0.41
1465,32081,393.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.9,78150.0,4.11,2.747,0.392,-9.712,56.96,-1.11,26.19,208.91,-143.86,2222.48,193.89,73.0,684.0,21.71,0.41
1466,32082,393.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.9,78150.0,4.11,2.747,0.392,-9.712,38.84,23.16,18.27,212.99,-141.44,2224.74,191.54,73.0,684.0,21.71,0.82
1467,32083,393.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.9,78150.0,4.11,2.747,0.392,-9.712,38.84,23.16,18.27,212.99,-141.44,2224.74,191.54,73.0,684.0,21.71,0.82
1468,32084,393.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.9,78150.0,4.11,2.747,0.392,-9.712,38.84,23.16,18.27,212.99,-141.44,2224.74,191.54,76.0,684.0,21.71,0.82
1469,32085,393.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.9,78153.0,3.7,2.845,0.294,-9.712,38.84,23.16,18.27,212.99,-141.44,2224.74,191.54,76.0,684.0,21.71,0.82
1470,32086,393.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.9,78153.0,3.7,2.845,0.294,-9.712,-9.18,32.86,-7.21,211.17,-137.89,2223.85,191.93,76.0,684.0,21.71,-0.31
1471,32087,393.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.9,78153.0,3.7,2.845,0.294,-9.712,-9.18,32.86,-7.21,211.17,-137.89,2223.85,191.93,76.0,684.0,21.7,-0.31
1472,32088,393.0, 12:41:55,Misión Iniciada,0.0,19.326641,-99.187233,34.9,78153.0,3.7,2.845,0.294,-9.712,-9.18,32.86,-7.21,211.17,-137.89,2223.85,191.93,74.0,684.0,21.7,-0.31
